ESTADO_CIVIL,COLEGIO_DEPA,GRADO_INSTRUCCION_MADRE,GRADO_INSTRUCCION_PADRE,NECESIDADES_EDUCATIVAS_ESPECIALES,NOTA_PROMEDIO,DOMICILIO_DEPA,ANIO_NACIMIENTO,NACIMIENTO_DEPA,SEXO,MODALIDAD,FACULTAD,ESPECIALIDAD,CICLO_RELATIVO,CATEGORIA_OBJETIVO_TARGET
1,12,6,6,0,13.84,15,1991,15,1,12,4,16,2,DESERTADO
1,15,3,1,0,3.67,12,1988,12,1,12,4,5,2,DESERTADO
2,15,10,4,0,6.5,12,1996,15,1,9,3,4,2,DESERTADO
1,15,3,4,0,9.74,15,1992,15,0,12,9,25,2,DESERTADO
4,15,6,3,0,2.12,15,1997,4,1,6,3,4,2,DESERTADO
1,15,1,10,0,2.61,15,1996,15,1,12,9,27,2,DESERTADO
1,15,9,4,0,5.82,15,1997,15,0,9,8,12,2,DESERTADO
2,15,4,9,1,10.03,15,1990,15,0,12,1,26,2,DESERTADO
1,15,3,1,0,7.52,15,1994,15,1,12,4,6,2,DESERTADO
1,15,10,8,0,8.54,15,1996,15,0,12,1,24,2,DESERTADO
1,15,4,5,0,12.84,15,1994,15,0,12,4,6,2,DESERTADO
1,15,3,4,0,10.84,14,1990,15,0,12,8,12,2,DESERTADO
1,15,4,5,0,4.18,12,1995,15,1,12,3,4,2,DESERTADO
1,15,3,5,0,12.67,12,1992,15,0,12,3,4,2,DESERTADO
1,12,4,8,0,4.04,14,1992,12,0,12,3,4,2,DESERTADO
1,15,4,10,0,19.73,15,1985,15,0,12,3,4,2,DESERTADO
1,15,1,4,0,8.11,15,1992,15,1,12,6,20,2,DESERTADO
1,7,6,5,0,16.91,14,1982,12,1,10,6,20,2,DESERTADO
2,15,3,3,0,14.77,14,1994,15,0,12,8,12,2,DESERTADO
4,15,5,5,0,15.2,15,1980,15,1,12,1,24,2,DESERTADO
2,15,5,3,0,14.17,14,1990,15,0,12,5,17,2,DESERTADO
1,15,3,6,0,7.98,15,1995,15,1,12,10,19,2,DESERTADO
1,12,3,1,0,3.94,12,1990,12,1,1,2,2,2,DESERTADO
1,15,6,13,0,10.21,14,1987,15,0,10,10,19,2,DESERTADO
1,15,1,5,0,18.08,15,1989,8,1,10,8,12,2,DESERTADO
1,15,4,1,0,9.29,12,1991,15,1,12,3,4,2,DESERTADO
1,15,4,8,0,12.12,15,1990,15,1,12,9,23,2,DESERTADO
1,12,4,3,1,8.77,15,1990,12,0,1,5,18,2,DESERTADO
1,15,9,6,0,6.14,15,1997,15,1,9,8,13,2,DESERTADO
2,15,5,6,0,11.82,15,1992,2,1,9,5,18,2,DESERTADO
1,9,1,3,0,5.26,15,1996,10,0,9,6,20,2,DESERTADO
1,19,3,1,0,18.58,19,1996,12,0,8,6,9,2,DESERTADO
1,15,1,4,0,18.51,15,1997,15,0,12,9,21,2,DESERTADO
1,15,8,1,0,4.88,15,1995,15,0,9,3,4,2,DESERTADO
1,13,6,1,0,12.86,15,1983,13,0,12,6,20,2,DESERTADO
1,12,4,3,1,5.24,14,1994,12,0,12,6,20,2,DESERTADO
2,15,4,4,0,13.06,14,1993,15,1,12,8,12,2,DESERTADO
1,12,3,10,0,11.22,15,1997,12,0,12,5,8,2,DESERTADO
1,13,4,1,0,8.23,14,1991,13,1,12,8,13,2,DESERTADO
1,15,4,1,0,7.38,15,1995,10,1,12,8,13,2,DESERTADO
1,1,3,1,0,13.59,1,1995,1,0,9,2,2,2,DESERTADO
1,15,11,5,0,16.58,15,1997,4,1,12,9,27,2,DESERTADO
1,14,6,3,0,19.42,15,1997,13,0,12,4,16,2,DESERTADO
1,15,6,4,0,11.95,15,1996,7,0,12,10,19,2,DESERTADO
1,15,3,3,1,0.61,14,1998,15,0,12,10,19,2,DESERTADO
1,15,6,1,0,12.9,15,1996,15,1,9,10,19,2,DESERTADO
1,15,3,1,0,0.06,15,1997,15,0,9,7,11,2,DESERTADO
2,15,1,4,0,2.75,7,1996,7,0,12,1,24,2,DESERTADO
2,7,3,6,0,9.01,7,1995,7,1,9,7,11,2,DESERTADO
1,15,12,4,0,2.96,15,1994,15,1,12,5,17,2,DESERTADO
1,15,9,3,0,2.55,15,1994,15,0,12,4,16,2,DESERTADO
1,15,3,4,0,15.43,12,1997,15,1,12,4,6,2,DESERTADO
1,15,3,5,0,7.78,15,1995,15,1,9,9,15,2,DESERTADO
1,15,6,1,0,4.48,15,1992,15,0,9,8,13,2,DESERTADO
1,15,4,4,0,0.05,14,1995,15,0,9,6,9,2,DESERTADO
1,15,6,4,0,2.6,1,1994,15,0,17,6,20,2,DESERTADO
1,15,8,3,0,13.75,15,1997,15,0,9,7,22,2,DESERTADO
1,15,3,4,0,0.17,14,1998,15,0,12,8,13,2,DESERTADO
1,15,4,2,0,19.6,1,1998,15,1,8,2,2,2,DESERTADO
1,15,3,4,0,18.92,1,1997,15,0,12,3,4,2,DESERTADO
1,2,4,12,0,13.69,2,1995,2,0,12,6,9,2,DESERTADO
1,15,10,1,0,9.36,15,1997,15,1,9,4,16,2,DESERTADO
1,15,6,2,0,4.01,15,1997,15,0,12,1,24,2,DESERTADO
1,15,4,1,0,16.62,15,1995,15,0,12,2,2,2,DESERTADO
1,15,5,10,0,6.22,15,1998,15,1,12,3,7,2,DESERTADO
1,15,7,4,1,15.67,15,1990,7,0,12,5,17,2,DESERTADO
1,15,8,3,0,8.24,15,1998,15,0,12,1,24,2,DESERTADO
1,15,9,4,0,8,15,1998,15,1,8,5,8,2,DESERTADO
1,12,4,1,0,0.55,7,1997,12,0,12,1,1,2,DESERTADO
1,15,3,4,0,11.9,15,1995,15,0,9,1,1,2,DESERTADO
1,16,1,1,0,8.36,15,1997,16,0,9,9,21,2,DESERTADO
1,15,1,5,0,19.41,15,1996,15,1,12,2,2,2,DESERTADO
2,12,9,1,0,17.25,15,1994,12,0,9,1,26,2,DESERTADO
1,15,7,3,1,2.99,15,1996,19,1,9,3,4,2,DESERTADO
1,15,8,8,0,12.26,15,1998,15,0,9,5,8,2,DESERTADO
1,15,3,8,0,15.03,15,1999,7,1,9,3,4,2,DESERTADO
1,12,1,3,0,14.37,15,1996,12,1,9,8,13,2,DESERTADO
1,12,4,9,0,9.67,14,1996,12,0,12,5,17,2,DESERTADO
1,15,5,4,1,16.39,14,1998,2,1,8,5,17,2,DESERTADO
1,12,8,6,0,15.37,12,1998,12,0,8,7,11,2,DESERTADO
1,15,10,4,0,16.05,14,1998,15,0,12,9,23,2,DESERTADO
1,15,3,5,0,9.99,15,1997,15,1,9,2,2,2,DESERTADO
1,15,8,3,0,11.51,15,1996,15,1,12,6,10,2,DESERTADO
1,15,4,3,0,5.05,15,1996,4,0,9,6,20,2,DESERTADO
1,15,1,8,0,3.99,15,1997,15,1,12,6,10,2,DESERTADO
1,15,3,5,0,2.61,15,1995,15,0,12,7,11,2,DESERTADO
2,15,4,1,0,11.98,14,1997,15,1,12,6,20,2,DESERTADO
1,15,5,6,0,7.87,14,1996,15,0,12,7,22,2,DESERTADO
2,15,4,1,0,5.58,15,1996,15,1,12,5,18,2,DESERTADO
1,15,4,10,0,1.28,14,1997,15,0,12,8,13,2,DESERTADO
1,22,4,4,0,11.22,22,1993,22,0,12,7,22,2,DESERTADO
1,15,3,3,0,15.64,15,1994,15,1,12,8,12,2,DESERTADO
1,15,6,5,0,4.56,15,1996,15,0,12,6,20,2,DESERTADO
1,14,4,4,0,19.93,15,1997,14,0,8,10,19,2,DESERTADO
1,15,1,4,0,8.42,15,1987,15,0,9,9,15,2,DESERTADO
1,12,1,6,0,19.77,14,1998,12,0,12,1,1,2,DESERTADO
1,15,4,4,0,2.51,12,1997,15,0,9,3,4,2,DESERTADO
1,5,6,3,0,5.63,15,1997,5,1,9,4,5,2,DESERTADO
1,7,7,5,0,4.76,7,1992,12,1,9,8,12,2,DESERTADO
1,15,3,9,0,18.05,15,1993,15,1,12,8,13,2,DESERTADO
1,15,8,4,0,2.56,15,1997,15,0,8,9,15,2,DESERTADO
1,15,5,5,0,6.79,15,1997,15,1,8,7,11,2,DESERTADO
4,15,8,1,0,2.83,15,1998,15,1,8,1,1,2,DESERTADO
1,15,1,6,0,5.22,14,1995,12,1,12,7,11,2,DESERTADO
1,15,6,5,0,17.77,15,1996,15,1,9,2,3,2,DESERTADO
1,15,1,7,0,2.26,14,1998,13,1,8,7,22,2,DESERTADO
1,15,10,4,0,2.3,1,1991,15,1,12,7,22,2,DESERTADO
1,15,4,8,0,15.15,1,1994,15,0,12,1,26,2,DESERTADO
1,15,4,3,0,0.26,15,1996,15,0,12,1,26,2,DESERTADO
1,7,5,13,0,7.58,15,1995,15,1,9,4,5,2,DESERTADO
1,15,6,6,1,4.35,15,1997,21,1,12,4,5,2,DESERTADO
1,15,3,8,0,19.12,15,1997,15,0,9,5,17,2,DESERTADO
1,15,3,8,0,0.66,15,1997,15,1,12,1,24,2,DESERTADO
1,15,3,8,0,18.77,15,1998,15,0,17,3,4,2,DESERTADO
1,2,8,6,0,15.76,15,1997,2,0,9,1,24,2,DESERTADO
2,15,4,3,0,9.04,15,1997,15,0,12,3,4,2,DESERTADO
2,15,3,1,0,7.77,15,1997,6,1,12,3,4,2,DESERTADO
1,15,6,3,1,14.81,12,1997,5,1,12,3,4,2,DESERTADO
2,15,1,4,0,16.74,12,1997,1,0,8,3,7,2,DESERTADO
1,15,4,6,0,3.36,15,1997,15,0,12,3,4,2,DESERTADO
1,21,3,1,0,13.82,15,1997,21,1,8,2,2,2,DESERTADO
1,15,1,3,0,19.34,14,1998,15,1,12,1,26,2,DESERTADO
1,15,12,5,0,18.65,15,1995,6,1,12,10,19,2,DESERTADO
1,15,5,4,0,1.75,15,1997,15,1,12,9,27,2,DESERTADO
1,15,5,4,0,17.87,15,1996,15,1,9,4,16,2,DESERTADO
1,15,3,4,0,3.18,14,1996,15,1,9,9,21,2,DESERTADO
2,20,1,3,0,17.61,12,1996,20,1,9,4,5,2,DESERTADO
1,15,6,1,0,1.16,15,1996,15,1,12,2,2,2,DESERTADO
1,15,9,4,0,12.52,15,1996,15,0,12,9,25,2,DESERTADO
2,15,3,5,1,13.18,14,1995,12,0,12,1,24,2,DESERTADO
1,15,4,4,0,9.1,12,1994,15,0,9,4,14,2,DESERTADO
1,21,1,4,0,13.44,15,1995,21,0,9,10,19,2,DESERTADO
1,15,8,4,0,2,15,1996,15,1,12,7,11,2,DESERTADO
1,15,1,4,0,2.29,15,1997,15,1,9,2,2,2,DESERTADO
1,15,1,4,0,13.59,15,1996,15,0,12,9,25,2,DESERTADO
1,15,3,8,0,11.96,15,1998,2,0,12,9,27,2,DESERTADO
1,15,4,4,0,4.66,15,1996,4,1,12,2,3,2,DESERTADO
1,15,4,3,0,10.92,15,1996,15,0,9,2,2,2,DESERTADO
1,15,5,10,0,8.55,15,1995,15,0,12,2,2,2,DESERTADO
1,15,3,4,0,0.37,15,1997,15,1,9,3,4,2,DESERTADO
1,15,4,3,0,10.6,15,1991,15,1,9,1,26,2,DESERTADO
2,15,2,6,0,16.2,15,1998,15,0,12,1,24,2,DESERTADO
1,15,8,10,0,0.24,15,1997,15,0,9,9,27,2,DESERTADO
1,15,4,3,1,11.24,15,1997,15,1,12,4,16,2,DESERTADO
1,15,4,3,0,7.17,7,1997,7,0,12,1,1,2,DESERTADO
2,15,5,11,0,13.49,14,1997,7,1,9,1,24,2,DESERTADO
1,15,1,10,0,7.42,15,1996,15,0,9,1,1,2,DESERTADO
2,23,9,4,0,17.03,15,1995,25,0,12,1,1,2,DESERTADO
1,15,3,4,0,0.2,14,1996,15,0,12,10,19,2,DESERTADO
1,19,4,3,0,19.45,15,1988,12,0,1,5,8,2,DESERTADO
1,15,3,5,0,1.37,15,1995,15,1,12,8,13,2,DESERTADO
4,15,5,3,0,7.76,15,1998,15,0,9,3,7,2,DESERTADO
4,15,6,1,0,7.21,12,1997,15,0,9,3,7,2,DESERTADO
2,15,10,3,0,4.21,15,1998,15,1,9,4,5,2,DESERTADO
1,15,5,1,0,12.41,15,1995,15,0,9,1,1,2,DESERTADO
1,22,3,4,0,15.76,22,1997,22,1,12,4,6,2,DESERTADO
1,15,4,3,0,1.65,15,1996,15,1,12,4,5,2,DESERTADO
1,15,7,4,0,2.51,15,1997,15,0,12,1,1,2,DESERTADO
1,15,8,5,0,7.99,15,1997,15,0,9,4,16,2,DESERTADO
1,15,3,9,0,1.07,14,1996,15,1,12,1,26,2,DESERTADO
1,15,4,3,0,1.52,15,1975,15,1,12,9,15,2,DESERTADO
4,3,7,8,0,18.68,15,1995,3,0,9,4,6,2,DESERTADO
2,15,9,4,0,17.19,12,1997,19,1,9,4,6,2,DESERTADO
1,15,8,1,0,10.95,15,1994,15,1,12,4,6,2,DESERTADO
5,12,3,4,0,12.92,12,1996,12,1,12,4,6,2,DESERTADO
1,15,7,4,0,17.6,12,1993,15,1,12,4,16,2,DESERTADO
2,15,7,3,0,11.73,1,1997,15,0,12,9,27,2,DESERTADO
1,15,3,6,0,10.23,15,1997,15,0,9,9,25,2,DESERTADO
1,15,6,1,0,9.87,15,1996,15,1,12,2,2,2,DESERTADO
1,15,3,4,0,5.23,15,1995,15,0,9,2,2,2,DESERTADO
1,15,3,8,0,18.16,14,1997,15,1,12,7,22,2,DESERTADO
1,12,1,5,0,11.62,15,1996,12,1,12,4,6,2,DESERTADO
1,15,6,3,0,12.54,15,1997,15,1,12,9,25,2,DESERTADO
1,15,1,5,0,2.48,14,1996,15,1,12,6,10,2,DESERTADO
1,12,5,4,0,1.28,15,1997,12,0,9,1,1,2,DESERTADO
1,15,6,8,0,3.88,15,1995,1,0,12,1,24,2,DESERTADO
1,15,3,8,0,11,15,1996,15,1,12,4,16,2,DESERTADO
1,15,1,6,0,16.93,15,1995,15,1,12,4,6,2,DESERTADO
1,14,3,5,0,10.99,15,1994,14,0,1,4,16,2,DESERTADO
1,9,4,4,0,15.37,15,1997,10,1,9,4,16,2,DESERTADO
4,15,1,1,0,6.81,15,1996,15,1,12,4,6,2,DESERTADO
1,4,3,3,0,15.23,14,1994,18,1,12,4,16,2,DESERTADO
1,1,1,3,1,12.49,15,1987,1,1,12,4,14,2,DESERTADO
1,15,6,1,0,12.54,14,1981,15,1,14,1,24,2,DESERTADO
1,15,3,7,0,18.03,12,1998,15,1,12,3,4,2,DESERTADO
1,15,4,10,0,2.15,12,1998,15,0,12,3,4,2,DESERTADO
1,15,3,6,0,11.22,14,1995,7,0,12,6,20,2,DESERTADO
1,7,3,4,0,8.43,15,1992,15,0,12,2,2,2,DESERTADO
2,15,10,9,0,12.77,15,1997,15,0,12,4,6,2,DESERTADO
1,15,6,4,1,15.38,14,1993,15,1,14,9,25,2,DESERTADO
1,15,6,3,0,8.62,15,1995,20,1,9,1,24,2,DESERTADO
1,15,3,10,0,1.38,15,1995,15,1,9,2,2,2,DESERTADO
1,1,10,4,1,16.81,1,1997,15,0,9,6,20,2,DESERTADO
1,15,3,4,0,2.1,15,1996,15,1,12,3,7,2,DESERTADO
1,15,4,4,0,0.43,15,1994,15,0,12,1,1,2,DESERTADO
2,23,4,3,0,6.98,15,1992,14,1,12,1,24,2,DESERTADO
1,15,8,4,0,11.1,15,1996,15,1,12,1,26,2,DESERTADO
1,15,4,4,0,1.73,15,1998,15,0,8,1,1,2,DESERTADO
1,15,6,4,0,2.74,15,1995,15,0,12,4,16,2,DESERTADO
1,15,4,4,0,3.94,15,1996,15,1,12,9,27,2,DESERTADO
1,15,4,6,0,9.2,15,1995,2,0,12,4,5,2,DESERTADO
1,15,6,1,0,7.91,15,1993,15,1,9,9,15,2,DESERTADO
1,15,3,3,0,13.66,15,1997,15,0,12,9,23,2,DESERTADO
1,15,1,9,0,6.5,15,1995,15,1,12,6,10,2,DESERTADO
1,15,3,5,0,14.08,15,1991,15,1,9,8,13,2,DESERTADO
1,6,4,4,0,14.52,1,1996,6,0,12,1,1,2,DESERTADO
1,15,5,3,0,15.27,12,1998,15,1,9,3,4,2,DESERTADO
4,15,6,4,0,5.53,15,1998,15,1,8,3,4,2,DESERTADO
2,15,4,1,0,2.2,1,1997,15,1,8,3,4,2,DESERTADO
1,15,3,5,0,16.88,15,1997,15,1,12,3,4,2,DESERTADO
1,15,4,3,0,9.68,12,1998,15,1,12,3,4,2,DESERTADO
1,15,10,9,0,6.78,15,1996,15,1,9,3,7,2,DESERTADO
1,15,6,8,0,14.58,14,1993,15,1,9,9,27,2,DESERTADO
1,9,5,3,0,5.39,15,1996,10,0,9,8,13,2,DESERTADO
1,10,4,5,0,1.33,15,1997,9,0,12,6,9,2,DESERTADO
1,15,9,3,0,14.99,15,1995,15,1,9,8,13,2,DESERTADO
1,15,3,3,0,16.39,7,1996,15,0,9,1,24,2,DESERTADO
1,15,1,3,0,7.85,15,1997,15,0,9,5,8,2,DESERTADO
1,15,1,4,0,13.93,15,1994,15,1,12,4,5,2,DESERTADO
1,15,4,1,0,10.91,12,1997,15,1,9,4,14,2,DESERTADO
1,15,8,3,0,1.56,15,1996,15,0,9,5,17,2,DESERTADO
1,15,6,11,0,4.12,15,1991,12,1,9,1,26,2,DESERTADO
1,15,6,8,0,3.93,15,1995,15,0,12,9,27,2,DESERTADO
5,15,3,1,0,17.98,15,1993,3,0,12,9,21,2,DESERTADO
1,11,3,3,1,2,14,1997,11,1,12,9,21,2,DESERTADO
1,15,5,3,0,7.28,12,1996,20,0,12,2,3,2,DESERTADO
1,7,4,5,0,8.75,14,1987,15,0,12,8,12,2,DESERTADO
1,21,2,4,0,10.62,14,1998,21,1,9,8,12,2,DESERTADO
1,15,4,6,0,7.51,15,1993,15,0,9,1,24,2,DESERTADO
1,15,3,6,0,3.68,12,1993,15,0,12,4,16,2,DESERTADO
1,15,8,8,0,11.8,15,1994,15,1,9,4,6,2,DESERTADO
1,15,4,5,0,0.43,15,1995,15,1,12,6,20,2,DESERTADO
1,15,1,2,0,4.93,15,1994,15,0,9,2,3,2,DESERTADO
1,15,4,5,0,4.5,15,1995,15,1,9,8,13,2,DESERTADO
1,15,1,3,0,0.19,15,1994,13,0,12,8,12,2,DESERTADO
1,15,4,4,0,8.04,15,1992,15,1,12,2,2,2,DESERTADO
4,15,3,5,0,17.59,15,1997,15,0,1,1,26,2,DESERTADO
1,5,5,4,0,18.05,15,1993,5,0,9,5,17,2,DESERTADO
1,15,3,1,0,3.67,15,1998,15,1,1,8,12,2,DESERTADO
1,15,3,3,0,12.69,15,1998,15,1,8,3,4,2,DESERTADO
1,15,5,6,0,0.82,15,1985,9,1,14,10,19,2,DESERTADO
1,15,4,2,0,19.15,15,1997,7,0,9,8,12,2,DESERTADO
1,15,4,1,0,16.49,15,1997,15,1,9,8,12,2,DESERTADO
1,15,4,1,0,7.5,14,1993,15,0,12,9,15,2,DESERTADO
1,19,6,6,0,18.62,12,1992,19,1,12,3,7,2,DESERTADO
1,24,3,3,0,10.3,15,1997,9,0,8,1,24,2,DESERTADO
2,15,1,4,0,5.37,15,1988,12,0,16,10,19,2,DESERTADO
1,22,5,9,0,16.45,14,1995,22,1,12,1,1,2,DESERTADO
1,15,4,4,1,11.61,15,1995,15,1,9,1,26,2,DESERTADO
1,15,6,7,0,17.83,12,1993,15,0,12,3,7,2,DESERTADO
1,15,1,1,0,19.36,15,1994,15,0,12,1,1,2,DESERTADO
1,15,10,6,0,8.81,15,1993,15,1,12,9,21,2,DESERTADO
1,15,6,4,0,0.94,15,1992,15,1,11,10,19,2,DESERTADO
1,15,9,3,0,15.84,15,1993,12,1,12,1,26,2,DESERTADO
2,2,4,3,0,12.42,14,1996,8,1,9,1,1,2,DESERTADO
1,15,1,6,0,5.63,14,1993,23,0,9,9,21,2,DESERTADO
1,2,6,8,0,7.3,14,1995,11,0,12,3,7,2,DESERTADO
1,15,1,3,0,13.93,15,1995,15,1,9,2,2,2,DESERTADO
1,15,3,3,0,14.43,15,1991,15,1,9,4,5,2,DESERTADO
1,15,5,3,0,10.17,15,1998,11,1,1,1,1,2,DESERTADO
1,15,4,6,0,16.84,14,1994,15,0,12,8,13,2,DESERTADO
1,15,4,4,0,1.57,15,1993,9,0,12,8,12,2,DESERTADO
1,15,3,4,0,3.56,15,1992,15,1,9,9,15,2,DESERTADO
1,15,10,11,0,3.32,15,1994,15,1,12,3,7,2,DESERTADO
4,7,4,1,0,2.91,14,1997,15,1,12,9,15,2,DESERTADO
1,15,3,5,0,14.1,12,1993,15,1,12,3,4,2,DESERTADO
1,7,1,5,0,3.34,14,1994,15,1,9,9,27,2,DESERTADO
1,12,9,3,0,18.76,14,1994,12,1,9,9,21,2,DESERTADO
1,15,3,5,0,17.83,14,1995,25,0,9,10,19,2,DESERTADO
1,15,4,5,0,2.32,15,1993,25,1,12,9,23,2,DESERTADO
2,15,1,5,0,3.5,15,1992,9,0,12,8,12,2,DESERTADO
2,12,10,1,0,14.03,12,1995,12,0,9,1,26,2,DESERTADO
1,15,5,4,0,6.25,15,1994,15,1,12,1,26,2,DESERTADO
1,5,4,3,0,0.15,15,1997,5,0,12,3,7,2,DESERTADO
1,15,11,5,0,7.89,15,1995,15,1,9,6,9,2,DESERTADO
2,5,5,4,0,9.48,15,1996,5,1,12,1,26,2,DESERTADO
1,6,10,8,0,19.39,15,1994,6,0,12,9,25,2,DESERTADO
2,15,1,8,0,1.37,15,1996,15,0,9,3,7,2,DESERTADO
1,15,3,1,0,14.19,14,1991,15,0,9,1,24,2,DESERTADO
1,15,10,8,0,2.74,15,1993,15,0,12,1,26,2,DESERTADO
1,12,3,10,0,9.87,14,1997,12,1,1,1,24,2,DESERTADO
1,12,5,4,0,1.05,15,1996,12,0,1,1,1,2,DESERTADO
1,12,7,4,0,2.76,15,1993,15,0,12,1,1,2,DESERTADO
1,15,6,4,0,14.44,15,1994,15,1,9,5,17,2,DESERTADO
1,15,2,6,0,9.15,15,1993,15,0,9,1,1,2,DESERTADO
1,15,1,1,0,0.59,15,1996,15,1,12,1,1,2,DESERTADO
1,15,5,1,0,14.83,12,1997,15,1,8,4,6,2,DESERTADO
1,15,5,1,1,17.38,15,1997,15,1,8,1,26,2,DESERTADO
1,15,8,3,0,1.74,12,1994,15,0,12,8,13,2,DESERTADO
1,15,4,4,0,3.53,9,1991,15,0,12,2,2,2,DESERTADO
1,5,5,7,0,14.37,12,1993,5,0,9,4,16,2,DESERTADO
1,13,3,6,0,12.21,14,1996,13,0,1,5,17,2,DESERTADO
2,15,5,4,0,8.71,15,1994,15,0,12,3,4,2,DESERTADO
2,15,4,1,0,14.52,15,1994,15,1,12,4,16,2,DESERTADO
1,12,6,3,0,9.13,12,1993,12,0,12,4,16,2,DESERTADO
1,11,1,1,0,3.46,7,1995,11,1,8,6,10,2,DESERTADO
1,11,1,3,0,9.88,15,1990,11,0,9,9,23,2,DESERTADO
1,15,4,4,0,7.13,12,1996,15,0,12,4,5,2,DESERTADO
1,10,3,10,0,16.94,15,1996,12,0,12,4,6,2,DESERTADO
1,15,4,6,0,3.63,15,1995,15,1,12,9,21,2,DESERTADO
1,12,1,4,0,5.73,15,1991,12,0,12,9,25,2,DESERTADO
1,15,8,4,0,15.03,15,1994,15,1,12,1,24,2,DESERTADO
1,15,10,6,0,6.26,15,1992,15,1,11,3,7,2,DESERTADO
1,15,4,9,0,9.43,15,1992,15,1,12,6,10,2,DESERTADO
1,15,4,5,1,13.44,15,1977,15,1,10,8,12,2,DESERTADO
1,15,5,5,0,4.06,15,1992,15,0,12,4,16,2,DESERTADO
1,15,3,6,0,12.3,15,1994,15,1,12,1,1,2,DESERTADO
1,15,5,3,0,11.47,14,1993,15,1,12,10,19,2,DESERTADO
1,7,4,4,0,5.28,14,1994,15,1,12,9,25,2,DESERTADO
1,15,4,8,0,19.79,15,1995,15,0,12,4,6,2,DESERTADO
1,12,4,4,0,4.33,15,1998,12,0,1,4,14,2,DESERTADO
1,15,1,4,0,9.74,15,1994,15,0,9,3,4,2,DESERTADO
1,15,9,1,0,7.44,12,1998,15,0,17,4,5,2,DESERTADO
1,15,5,1,0,11.96,15,1996,15,0,12,4,5,2,DESERTADO
1,15,5,4,0,15.64,15,1997,15,0,12,3,4,2,DESERTADO
1,13,1,5,0,7.98,1,1996,13,0,12,4,5,2,DESERTADO
2,15,5,1,0,5.34,15,1995,7,1,12,1,1,2,DESERTADO
2,15,6,4,0,16.58,15,1991,15,1,9,9,25,2,DESERTADO
1,15,4,3,0,8.8,15,1993,15,1,9,2,2,2,DESERTADO
1,15,1,4,0,19.77,14,1994,15,0,12,9,15,2,DESERTADO
1,15,3,2,0,6.39,15,1992,15,0,12,9,15,2,DESERTADO
1,15,2,11,0,0.83,15,1995,15,1,12,3,7,2,DESERTADO
1,15,4,1,0,13.84,15,1992,15,1,12,1,26,2,DESERTADO
1,15,10,3,1,6.1,15,1993,15,0,12,7,11,2,DESERTADO
4,8,3,5,0,12.67,15,1997,8,0,12,3,4,2,DESERTADO
1,15,4,4,0,18.87,14,1997,15,1,12,6,9,2,DESERTADO
1,15,6,7,0,2.93,15,1997,11,0,12,1,1,2,DESERTADO
2,15,2,6,0,14.48,15,1991,15,1,12,9,27,2,DESERTADO
1,15,3,6,0,14.49,14,1996,6,0,12,9,25,2,DESERTADO
2,15,4,4,0,8.35,15,1993,15,0,12,9,21,2,DESERTADO
1,15,6,6,0,18.07,15,1994,12,1,12,5,18,2,DESERTADO
1,20,4,6,0,12.93,14,1996,15,0,9,5,18,2,DESERTADO
1,16,3,3,0,6.19,15,1996,16,1,9,9,15,2,DESERTADO
1,15,4,8,0,13.64,15,1996,15,1,9,9,21,2,DESERTADO
1,15,4,4,0,16.33,15,1994,15,0,12,9,15,2,DESERTADO
1,5,10,5,0,16.78,1,1996,15,1,9,1,26,2,DESERTADO
1,15,10,4,0,12.92,15,1995,15,1,12,3,4,2,DESERTADO
1,15,3,7,0,3.49,15,1993,15,0,8,9,25,2,DESERTADO
1,2,1,4,0,16.6,14,1995,2,0,8,3,4,2,DESERTADO
2,15,3,4,0,0.67,15,1992,15,1,12,5,8,2,DESERTADO
2,15,4,8,0,12.12,15,1993,15,1,12,9,15,2,DESERTADO
1,15,8,4,0,18.48,15,1993,15,0,12,5,17,2,DESERTADO
1,15,1,4,0,10.08,14,1994,15,0,12,1,1,2,DESERTADO
1,15,5,6,0,13.67,15,1993,15,0,9,3,4,2,DESERTADO
1,15,3,1,0,18.87,12,1996,15,1,12,4,6,2,DESERTADO
4,15,4,3,0,8.67,15,1996,15,0,9,8,12,2,DESERTADO
2,15,4,3,0,10.15,14,1996,15,0,12,1,26,2,DESERTADO
1,12,4,5,0,10.34,15,1993,19,0,12,1,26,2,DESERTADO
1,15,1,12,0,18.88,14,1957,15,0,12,1,24,2,DESERTADO
2,7,6,9,0,12.03,14,1991,7,1,16,3,4,2,DESERTADO
1,15,3,1,0,6.85,15,1994,15,0,9,3,4,2,DESERTADO
1,15,6,10,0,17.11,15,1988,15,1,12,3,4,2,DESERTADO
1,15,6,6,0,15.84,15,1996,15,0,12,4,5,2,DESERTADO
1,15,3,10,1,5.1,15,1994,11,1,12,10,19,2,DESERTADO
1,12,5,1,0,7.87,14,1952,12,0,12,3,7,2,DESERTADO
1,15,1,1,0,16.45,15,1996,15,0,12,6,10,2,DESERTADO
1,15,8,4,0,0.07,15,1996,15,0,9,1,26,2,DESERTADO
1,15,8,4,0,14.53,12,1996,15,1,12,4,6,2,DESERTADO
1,15,10,4,0,2.86,12,1996,15,1,12,3,4,2,DESERTADO
1,15,4,1,0,1.33,12,1997,12,0,12,3,4,2,DESERTADO
1,5,8,8,0,8.49,14,1995,15,1,8,8,13,2,DESERTADO
1,15,3,4,0,18.92,14,1995,15,1,12,10,19,2,DESERTADO
1,15,3,5,0,9.99,14,1992,15,1,12,9,27,2,DESERTADO
